timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-19T11:12:55.380Z,portugal_litoral,rl,4,20860689,17.7,7.7,163.76,0,72,0,23
2026-03-19T11:12:55.398Z,portugal_litoral,traditional,5,20860786,24.7,8.7,187.36,0,69,0,26
2026-03-19T11:12:55.413Z,portugal_litoral,ai,5,20860786,8.8,11,145.82,3,67,0,33
2026-03-19T11:12:55.430Z,portugal_litoral,rl,5,20860786,14.6,8,156.68,32.4,70,0,24
2026-03-19T11:12:55.446Z,portugal_litoral,traditional,6,20860883,14.2,8.3,160.94,68.6,68,0,25
2026-03-19T11:12:55.461Z,portugal_litoral,ai,6,20860883,11,12.7,169.34,2.2,68,1,38
2026-03-19T11:12:55.476Z,portugal_litoral,rl,6,20860883,16.8,10,178.77,40.2,70,1,30
2026-03-19T11:12:55.491Z,portugal_litoral,traditional,7,20860980,26.8,6.3,183.79,103.6,70,0,19
2026-03-19T11:12:55.505Z,portugal_litoral,ai,7,20860980,14.4,10,193.84,3,70,1,30
2026-03-19T11:12:55.520Z,portugal_litoral,rl,7,20860980,14.7,8,168.72,0,72,0,24
2026-03-19T11:12:55.532Z,portugal_litoral,traditional,8,20861077,11.1,9.7,148.95,10.7,67,0,29
2026-03-19T11:12:55.545Z,portugal_litoral,ai,8,20861077,10.4,11.7,166.17,3.1,67,0,35
2026-03-19T11:12:55.559Z,portugal_litoral,rl,8,20861077,8.7,7.3,139.6,20.4,73,0,22
2026-03-19T11:12:55.576Z,portugal_litoral,traditional,9,20861174,16.3,8.3,155.18,44,65,0,25
2026-03-19T11:12:55.591Z,portugal_litoral,ai,9,20861174,13.4,14,178.55,2.8,62,0,42
2026-03-19T11:12:55.607Z,portugal_litoral,rl,9,20861174,12.7,11.3,172.79,16.4,69,0,34
2026-03-19T11:12:55.621Z,portugal_litoral,traditional,10,20861271,17,8.3,182.02,42.4,69,0,25
2026-03-19T11:12:55.633Z,portugal_litoral,ai,10,20861271,11.3,12,162,3.1,64,1,36
2026-03-19T11:12:55.648Z,portugal_litoral,rl,10,20861271,13.4,9.7,178.44,11.1,70,0,29
2026-03-19T11:12:55.661Z,portugal_interior,traditional,1,20960398,19.5,11,189.98,58.7,50,0,33
2026-03-19T11:12:55.674Z,portugal_interior,ai,1,20960398,8.1,14.3,132.18,3,49,0,43
2026-03-19T11:12:55.688Z,portugal_interior,rl,1,20960398,12.5,9.7,131.94,28,53,0,29
2026-03-19T11:12:55.699Z,portugal_interior,traditional,2,20960495,6.4,7.3,110.92,25.7,57,0,22
2026-03-19T11:12:55.715Z,portugal_interior,ai,2,20960495,9.5,15.3,183.2,2.8,47,0,46
2026-03-19T11:12:55.730Z,portugal_interior,rl,2,20960495,9.6,11,154.82,30.5,54,0,33
2026-03-19T11:12:55.743Z,portugal_interior,traditional,3,20960592,13.3,7,123.87,122.6,52,0,21
2026-03-19T11:12:55.755Z,portugal_interior,ai,3,20960592,10,12,148.9,3,51,0,36
2026-03-19T11:12:55.767Z,portugal_interior,rl,3,20960592,22.4,8.3,166.25,49.1,57,0,25
2026-03-19T11:12:55.780Z,portugal_interior,traditional,4,20960689,9,10.3,137.98,37.6,53,0,31
2026-03-19T11:12:55.792Z,portugal_interior,ai,4,20960689,8.7,17.3,157.85,2.8,44,2,52
2026-03-19T11:12:55.805Z,portugal_interior,rl,4,20960689,12.9,11.3,158.76,17.9,54,1,34
2026-03-19T11:12:55.816Z,portugal_interior,traditional,5,20960786,15,6.7,153.78,0,62,0,20
2026-03-19T11:12:55.826Z,portugal_interior,ai,5,20960786,8,14.7,146.24,2.6,50,0,44
2026-03-19T11:12:55.837Z,portugal_interior,rl,5,20960786,6.3,13.3,148.62,7.7,49,0,40
2026-03-19T11:12:55.846Z,portugal_interior,traditional,6,20960883,6.5,8,112.9,47,57,0,24
2026-03-19T11:12:55.858Z,portugal_interior,ai,6,20960883,10.4,12,149.18,3.2,51,0,36
2026-03-19T11:12:55.869Z,portugal_interior,rl,6,20960883,9.8,12.7,136.03,42.6,49,0,38
2026-03-19T11:12:55.881Z,portugal_interior,traditional,7,20960980,7.4,8.7,116.43,0,57,0,26
2026-03-19T11:12:55.892Z,portugal_interior,ai,7,20960980,9.7,13.3,167.68,2.6,50,0,40
2026-03-19T11:12:55.904Z,portugal_interior,rl,7,20960980,10.1,13,167,17.7,48,0,39
2026-03-19T11:12:55.915Z,portugal_interior,traditional,8,20961077,21.2,7.3,188.67,89.4,58,2,22
2026-03-19T11:12:55.925Z,portugal_interior,ai,8,20961077,10.2,13.7,161.09,2.7,49,0,41
2026-03-19T11:12:55.937Z,portugal_interior,rl,8,20961077,11,10,141.41,0,58,1,30
2026-03-19T11:12:55.949Z,portugal_interior,traditional,9,20961174,12.4,8.7,136.61,107,57,0,26
2026-03-19T11:12:55.960Z,portugal_interior,ai,9,20961174,5.8,13.3,122.82,2.7,51,1,40
2026-03-19T11:12:55.973Z,portugal_interior,rl,9,20961174,7.2,12.7,129.23,33.7,51,0,38
2026-03-19T11:12:55.987Z,portugal_interior,traditional,10,20961271,19.9,9.3,173.29,65.9,57,0,28
2026-03-19T11:12:55.999Z,portugal_interior,ai,10,20961271,10.6,16.7,152.03,2.8,46,0,50
2026-03-19T11:12:56.013Z,portugal_interior,rl,10,20961271,16.5,8.7,155.82,24.4,55,0,26
2026-03-19T11:12:56.027Z,portugal_sul,traditional,1,21060398,26.4,10.7,191.08,59.4,52,0,32
2026-03-19T11:12:56.039Z,portugal_sul,ai,1,21060398,13.9,15,160.91,2.7,48,0,45
2026-03-19T11:12:56.051Z,portugal_sul,rl,1,21060398,12.3,13,158.11,38.6,50,0,39
2026-03-19T11:12:56.063Z,portugal_sul,traditional,2,21060495,7,7,108.19,48,55,0,21
2026-03-19T11:12:56.074Z,portugal_sul,ai,2,21060495,14.4,12.3,153.45,2.5,51,0,37
2026-03-19T11:12:56.086Z,portugal_sul,rl,2,21060495,14.9,9.7,149.41,52.4,51,0,29
2026-03-19T11:12:56.095Z,portugal_sul,traditional,3,21060592,10.9,8.7,137.88,0,55,0,26
2026-03-19T11:12:56.106Z,portugal_sul,ai,3,21060592,9.8,12.3,135.9,2.8,52,0,37
2026-03-19T11:12:56.116Z,portugal_sul,rl,3,21060592,9.1,11.7,132.81,48.5,52,1,35
2026-03-19T11:12:56.128Z,portugal_sul,traditional,4,21060689,14.5,8.7,135.74,55.6,54,0,26
2026-03-19T11:12:56.139Z,portugal_sul,ai,4,21060689,10.2,16.3,152.75,3.1,47,0,49
2026-03-19T11:12:56.150Z,portugal_sul,rl,4,21060689,11.1,13,135.28,24.2,48,0,39
2026-03-19T11:12:56.161Z,portugal_sul,traditional,5,21060786,7.3,8.7,120.71,41.4,57,0,26
2026-03-19T11:12:56.171Z,portugal_sul,ai,5,21060786,4.9,13.7,122.37,2.6,51,1,41
2026-03-19T11:12:56.182Z,portugal_sul,rl,5,21060786,21.5,13,204.77,38.8,52,0,39
2026-03-19T11:12:56.195Z,portugal_sul,traditional,6,21060883,26.6,6,151.08,0,59,1,18
